id,name,type,race,archetype,atk,def,level,cardmarket,tcgplayer,ebay,amazon,coolstuffinc
57707471,number 21: frozen lady justice,XYZ Monster,Aqua,0,500,500,6,1.34,1.03,2.09,4.95,1.49
73445448,number 22: zombiestein,XYZ Monster,Zombie,0,4500,1000,8,2.92,3.22,3.95,29.99,1.99
66547759,"number 23: lancelot, dark knight of the underworld",XYZ Monster,Zombie,0,2000,1500,8,8.47,3.32,14.99,9.55,5.99
93713837,number 24: dragulas the vampiric dragon,XYZ Monster,Wyrm,0,2400,2800,6,1.64,0.5,4.95,14.99,1.49
64554883,number 25: force focus,XYZ Monster,Machine,0,2800,2400,6,0.25,0.93,8.5,8.99,1.49
39622156,number 26: spaceway octobypass,XYZ Monster,Psychic,0,800,2400,3,0.63,0.5,0.99,2.01,0.39
8387138,number 27: dreadnought dreadnoid,XYZ Monster,Machine,Train,2200,1000,4,0.29,0.72,0.99,0.79,0.99
53701457,number 28: titanic moth,XYZ Monster,Insect,0,2400,2200,7,0.61,0.79,1.73,1.92,0.79
54191698,number 29: mannequin cat,XYZ Monster,Beast,0,2000,900,2,0.15,0.27,0.99,0.25,0.49
32453837,number 2: ninja shadow mosquito,XYZ Monster,Insect,Ninja,0,0,2,2.45,0.0,2.99,0.99,0.0
42230449,number 2: numeron gate dve,XYZ Monster,Machine,Numeron,1000,100,1,0.15,0.22,0.99,2.94,0.39
81330115,number 30: acid golem of destruction,XYZ Monster,Rock,0,3000,3000,3,0.34,0.3,2.99,1.23,0.79
95442074,number 31: embodiment of punishment,XYZ Monster,Fiend,0,500,500,1,0.77,2.97,3.7,0.79,2.99
65676461,number 32: shark drake,XYZ Monster,Sea Serpent,Shark,2800,2100,4,0.32,1.75,1.25,4.03,2.99
39139935,number 33: chronomaly machu mech,XYZ Monster,Machine,Chronomaly,2400,1500,5,21.61,16.0,25.99,29.99,0.0
32003338,number 34: terror-byte,XYZ Monster,Machine,0,0,2900,3,0.36,0.28,3.95,0.99,0.25
90162951,number 35: ravenous tarantula,XYZ Monster,Insect,0,0,0,10,7.65,2.78,5.99,29.99,4.99
50260683,number 36: chronomaly chateau huyuk,XYZ Monster,Machine,Chronomaly,2000,2500,4,0.33,0.36,3.0,0.99,0.99
37279508,number 37: hope woven dragon spider shark,XYZ Monster,Sea Serpent,0,2600,2100,4,5.91,4.48,8.0,14.5,5.99
63767246,number 38: hope harbinger dragon titanic galaxy,XYZ Monster,Dragon,0,3000,2500,8,1.05,1.67,1.99,2.94,1.99
84013237,number 39: utopia,XYZ Monster,Warrior,Utopia,2500,2000,4,0.08,0.13,0.99,0.78,0.25
21521304,number 39: utopia beyond,XYZ Monster,Warrior,Utopia,3000,2500,6,0.77,1.53,4.95,8.99,3.99
62517849,number 39: utopia double,XYZ Monster,Warrior,Utopia,0,2500,4,5.0,8.49,14.95,13.48,11.99
93777634,number 39: utopia rising,XYZ Monster,Warrior,Utopia,0,2000,4,2.1,0.0,3.0,16.5,0.0
84124261,number 39: utopia roots,XYZ Monster,Warrior,Utopia,500,100,1,0.33,0.82,2.95,15.14,0.0
4997565,number 3: cicada king,XYZ Monster,Insect,0,1200,2500,3,0.26,0.57,0.99,2.95,0.49
78625448,number 3: numeron gate trini,XYZ Monster,Machine,Numeron,1000,100,1,0.16,0.24,0.99,2.94,0.49
75433814,number 40: gimmick puppet of strings,XYZ Monster,Machine,Gimmick Puppet,3000,2000,8,0.47,0.2,1.69,1.03,0.39
90590303,number 41: bagooska the terribly tired tapir,XYZ Monster,Fiend,0,2100,2000,4,0.35,1.34,0.99,0.39,0.99
10389142,number 42: galaxy tomahawk,XYZ Monster,Machine,0,0,3000,7,0.19,0.4,2.25,1.18,0.39
56051086,number 43: manipulator of souls,XYZ Monster,Fiend,0,0,0,2,0.13,0.2,2.99,0.25,0.49
80764541,number 44: sky pegasus,XYZ Monster,Beast,0,1800,1600,4,1.69,1.56,1.99,3.28,1.99
29208536,number 45: crumble logos the prophet of demolition,XYZ Monster,Zombie,0,2200,0,2,1.37,0.41,0.99,1.91,0.99
2978414,number 46: dragluon,XYZ Monster,Dragon,0,3000,3000,8,10.41,9.54,29.99,14.99,0.0
31320433,number 47: nightmare shark,XYZ Monster,Sea Serpent,0,2000,2000,3,1.04,1.0,2.25,2.99,1.99
1426714,number 48: shadow lich,XYZ Monster,Zombie,0,1800,0,3,0.06,0.31,1.49,1.43,0.25
16259549,number 49: fortune tune,XYZ Monster,Winged Beast,0,400,900,3,0.24,0.18,3.0,2.9,0.39
4019153,number 4: numeron gate catvari,XYZ Monster,Machine,Numeron,1000,100,1,0.14,0.23,0.99,0.4,0.49
67557908,number 4: stealth kragen,XYZ Monster,Aqua,0,1900,1500,4,1.87,1.67,1.99,3.82,1.99
51735257,number 50: blackship of corn,XYZ Monster,Plant,0,2100,1500,4,1.64,1.21,3.0,8.18,2.99
56292140,number 51: finisher the strong arm,XYZ Monster,Rock,0,2600,0,3,0.33,0.12,0.99,2.28,0.39
7194917,number 52: diamond crab king,XYZ Monster,Rock,0,0,3000,4,6.27,3.6,5.95,4.68,3.99
23998625,number 53: heart-earth,XYZ Monster,Fiend,0,100,100,5,0.42,2.46,11.4,2.39,0.0
54366836,number 54: lion heart,XYZ Monster,Warrior,0,100,100,1,2.85,6.89,11.99,39.99,6.99
46871387,number 55: gogogo goliath,XYZ Monster,Rock,Gogogo,2400,1200,4,0.23,0.55,1.19,1.16,0.39
55935416,number 56: gold rat,XYZ Monster,Beast,0,500,600,1,0.48,0.41,3.45,1.34,0.49
53244294,number 57: tri-head dust dragon,XYZ Monster,Dragon,0,100,2600,4,1.43,1.33,3.2,5.8,1.99
93108839,number 58: burner visor,XYZ Monster,Pyro,0,1000,1000,4,0.12,0.23,1.5,0.25,0.39
82697249,number 59: crooked cook,XYZ Monster,Warrior,0,2300,200,4,0.21,0.95,1.95,2.85,1.99
90126061,number 5: doom chimera dragon,XYZ Monster,Dragon,0,0,0,5,0.47,0.26,2.0,0.82,0.39
66011101,number 60: dugares the timeless,XYZ Monster,Fiend,0,1200,1200,4,0.47,1.12,1.69,0.94,1.99
29669359,number 61: volcasaurus,XYZ Monster,Dinosaur,0,2500,1000,5,1.05,1.83,4.95,5.89,1.99
31801517,number 62: galaxy-eyes prime photon dragon,XYZ Monster,Dragon,Galaxy-Eyes,4000,3000,8,0.33,0.52,2.64,10.95,0.99
89642993,number 63: shamoji soldier,XYZ Monster,Fairy,0,0,2000,1,0.35,0.52,0.99,1.1,0.39
39972129,number 64: ronin raccoon sandayu,XYZ Monster,Beast,0,1000,1000,2,3.62,3.0,4.5,4.6,4.99
3790062,number 65: djinn buster,XYZ Monster,Fiend,Djinn,1300,0,2,8.32,3.07,4.45,4.82,5.99
76067258,number 66: master key beetle,XYZ Monster,Insect,0,2500,800,4,0.15,0.28,2.13,0.25,0.39
35772782,number 67: pair-a-dice smasher,XYZ Monster,Fairy,0,2100,2100,5,0.81,2.22,2.49,1.68,0.49
23085002,number 68: sanaphond the sky prison,XYZ Monster,Rock,0,2100,2700,8,0.15,0.1,0.99,0.91,0.39
2407234,number 69: heraldry crest,XYZ Monster,Psychic,Heraldry,2600,1400,4,0.18,0.53,1.99,1.76,0.99
9161357,number 6: chronomaly atlandis,XYZ Monster,Machine,Chronomaly,2600,3000,6,0.31,1.93,8.99,29.99,3.99
80796456,number 70: malevolent sin,XYZ Monster,Insect,0,2400,1200,4,0.57,2.16,5.0,20.0,1.99
59479050,number 71: rebarian shark,XYZ Monster,Dragon,0,0,2000,3,0.07,0.05,1.09,0.45,0.49
75253697,number 72: shogi rook,XYZ Monster,Beast-Warrior,0,2500,1200,6,20.12,10.67,2.99,9.99,15.99
36076683,number 73: abyss splash,XYZ Monster,Warrior,0,2400,1400,5,0.08,0.15,1.95,1.49,0.49
16037007,number 74: master of blades,XYZ Monster,Psychic,0,2700,2100,7,0.19,0.22,0.99,2.0,0.39
71166481,number 75: bamboozling gossip shadow,XYZ Monster,Spellcaster,0,1000,2600,3,0.68,0.95,9.99,7.99,0.99
92015800,number 76: harmonizer gradielle,XYZ Monster,Fairy,0,2700,2100,7,0.62,2.03,5.0,5.11,2.99
62541668,number 77: the seven sins,XYZ Monster,Fiend,0,4000,3000,12,8.7,6.56,8.5,20.0,9.99
29085954,number 78: number archive,XYZ Monster,Spellcaster,0,0,0,1,0.33,0.17,0.99,0.59,0.25
71921856,number 79: battlin' boxer nova kaiser,XYZ Monster,Warrior,Battlin' Boxer,2300,1600,4,0.32,0.39,1.15,1.45,0.99
82308875,number 7: lucky straight,XYZ Monster,Fairy,0,700,700,7,5.86,4.76,11.99,18.66,2.99
93568288,number 80: rhapsody in berserk,XYZ Monster,Fiend,0,0,1200,4,0.79,0.57,3.19,2.7,1.99
49032236,number 81: superdreadnought rail cannon super dora,XYZ Monster,Machine,Train,3200,4000,10,0.25,0.21,0.99,1.99,0.39
31437713,number 82: heartlandraco,XYZ Monster,Dragon,0,2000,1500,4,0.92,3.51,4.3,7.5,4.99
48928529,number 83: galaxy queen,XYZ Monster,Spellcaster,0,500,500,1,1.58,0.84,2.0,3.03,0.99
26556950,number 84: pain gainer,XYZ Monster,Insect,0,0,0,11,5.27,3.86,5.45,6.0,5.99
42421606,number 85: crazy box,XYZ Monster,Fiend,0,3000,300,4,0.99,1.96,4.4,3.82,1.99
63504681,number 86: heroic champion - rhongomyniad,XYZ Monster,Warrior,Heroic,1500,1500,4,0.39,0.44,1.0,1.49,0.25
89516305,number 87: queen of the night,XYZ Monster,Plant,0,3200,2800,8,0.18,0.17,0.99,2.33,0.25
48995978,number 88: gimmick puppet of leo,XYZ Monster,Machine,Gimmick Puppet,3200,2300,8,3.21,1.03,4.99,1.87,1.49
95474755,number 89: diablosis the mind hacker,XYZ Monster,Psychic,0,2800,1200,7,2.36,1.57,2.95,0.25,2.99
47387961,number 8: heraldic king genom-heritage,XYZ Monster,Psychic,Heraldic,2400,1800,4,0.4,3.02,5.17,3.5,2.99
8165596,number 90: galaxy-eyes photon lord,XYZ Monster,Warrior,Galaxy-Eyes,2500,3000,8,23.6,33.43,24.99,47.99,34.99
84417082,number 91: thunder spark dragon,XYZ Monster,Dragon,0,2400,2000,4,7.94,4.79,12.99,2.69,0.0
97403510,number 92: heart-earth dragon,XYZ Monster,Dragon,0,0,0,9,9.94,39.77,3.25,56.81,0.0
23187256,number 93: utopia kaiser,XYZ Monster,Warrior,Utopia,2500,2000,12,11.39,11.88,14.0,16.4,7.99
62070231,number 94: crystalzero,XYZ Monster,Warrior,0,2200,1600,5,0.36,0.41,1.55,0.97,0.25
58820923,number 95: galaxy-eyes dark matter dragon,XYZ Monster,Dragon,Galaxy-Eyes,4000,0,9,5.7,3.67,1.0,22.99,3.99
55727845,number 96: dark mist,XYZ Monster,Fiend,0,100,1000,2,0.08,0.06,0.99,2.33,0.49
28400508,number 97: draglubion,XYZ Monster,Dragon,0,3000,3000,8,0.58,0.55,1.45,0.4,1.99
55470553,number 98: antitopian,XYZ Monster,Warrior,0,2000,2500,4,0.19,0.12,0.99,2.75,0.39
95134948,number 99: utopia dragonar,XYZ Monster,Warrior,Utopia,3000,3000,12,0.73,0.55,2.99,1.49,0.49
51543904,number 99: utopic dragon,XYZ Monster,Dragon,Utopia,4000,2000,10,0.65,5.41,12.4,27.77,7.99
1992816,number 9: dyson sphere,XYZ Monster,Machine,0,2800,3000,9,0.2,0.13,0.99,16.95,0.99
89477759,number c1000: numerounius,XYZ Monster,Fiend,Numeron,0,0,12,0.89,0.37,0.99,0.73,1.49
12744567,number c101: silent honor dark,XYZ Monster,Aqua,0,2800,1500,5,0.07,0.07,0.99,0.25,0.25
67173574,number c102: archfiend seraph,XYZ Monster,Fairy,Archfiend,2900,2400,5,1.17,0.48,6.9,2.89,0.49
20785975,number c103: ragnafinity,XYZ Monster,Fairy,0,2800,2400,5,0.46,0.32,3.99,3.01,0.49
49456901,number c104: umbral horror masquerade,XYZ Monster,Spellcaster,Umbral Horror,3000,1500,5,4.11,4.94,4.75,22.99,0.0
85121942,number c105: battlin' boxer comet cestus,XYZ Monster,Warrior,Battlin' Boxer,2800,2000,5,1.59,1.67,3.75,1.99,1.49
55888045,number c106: giant red hand,XYZ Monster,Rock,0,2600,2000,5,0.23,0.19,1.95,0.99,0.39
68396121,number c107: neo galaxy-eyes tachyon dragon,XYZ Monster,Dragon,Galaxy-Eyes,4500,3000,9,0.57,0.85,4.95,7.75,0.49
33776843,number c15: gimmick puppet giant hunter,XYZ Monster,Machine,Gimmick Puppet,2500,1500,9,0.13,0.13,0.99,0.45,0.49
79747096,number c1: numeron chaos gate sunya,XYZ Monster,Machine,Numeron,2000,1000,2,0.22,0.18,0.99,0.4,0.49
49221191,number c32: shark drake veiss,XYZ Monster,Sea Serpent,Shark,2800,2100,4,0.51,9.0,12.39,46.64,0.0
56840427,number c39: utopia ray,XYZ Monster,Warrior,Utopia,2500,2000,4,0.09,0.05,0.99,4.8,0.49
66970002,number c39: utopia ray v,XYZ Monster,Warrior,Utopia,2600,2000,5,0.14,0.2,15.57,3.99,1.99
87911394,number c39: utopia ray victory,XYZ Monster,Warrior,Utopia,2800,2500,5,5.0,6.54,17.5,20.98,0.0
69170557,number c40: gimmick puppet of dark strings,XYZ Monster,Machine,Gimmick Puppet,3300,2000,9,4.39,0.14,1.69,0.99,1.99
32446630,number c43: high manipulator of chaos,XYZ Monster,Fiend,Chaos,0,0,3,0.13,0.25,2.0,1.2,0.25
69757518,number c5: chaos chimera dragon,XYZ Monster,Dragon,Chaos,0,0,6,0.21,0.15,0.99,1.28,0.25
101111043,number c62: neo galaxy-eyes prime photon dragon,XYZ Monster,Dragon,-Eyes Dragon,4000,3000,8,0.0,0.0,0.0,0.0,0.0
49195710,number c65: king overfiend,XYZ Monster,Fiend,0,1600,0,3,0.31,0.78,3.0,0.97,0.39
11522979,number c69: heraldry crest of horror,XYZ Monster,Psychic,Heraldry,4000,1800,5,0.24,0.5,3.99,1.6,0.39
6387204,number c6: chronomaly chaos atlandis,XYZ Monster,Machine,Chaos,3300,3300,7,3.32,1.33,4.95,0.25,2.99
96864105,number c73: abyss supra splash,XYZ Monster,Warrior,0,3000,2000,6,0.13,0.19,0.99,1.76,0.39
20563387,number c80: requiem in berserk,XYZ Monster,Fiend,0,0,2000,5,0.27,0.23,1.99,0.25,0.25
6165656,number c88: gimmick puppet disaster leo,XYZ Monster,Machine,Gimmick Puppet,3500,2500,9,0.09,0.15,0.99,0.25,0.49
47017574,number c92: heart-earth chaos dragon,XYZ Monster,Dragon,Chaos,1000,0,10,0.29,0.35,1.55,0.92,0.39
77205367,number c96: dark storm,XYZ Monster,Fiend,0,1000,1000,3,2.05,0.74,12.59,4.0,0.0
32559361,number c9: chaos dyson sphere,XYZ Monster,Machine,Chaos,3600,3200,10,2.87,2.04,2.99,1.49,2.99
26973555,number f0: utopic draco future,XYZ Monster,Warrior,Utopia,3000,2000,0,25.94,22.15,25.0,0.25,29.99
65305468,number f0: utopic future,XYZ Monster,Warrior,0,0,0,0,0.12,0.17,0.99,0.25,0.25
43490025,number f0: utopic future slash,XYZ Monster,Warrior,Utopia,0,0,0,0.81,0.49,3.95,0.48,0.49
15862758,number ic1000: numerounius numerounia,XYZ Monster,Fiend,Numeron,0,0,13,0.8,0.27,0.99,0.73,1.49
52653092,number s0: utopic zexal,XYZ Monster,Warrior,Utopia,0,0,0,1.87,0.45,1.39,7.25,0.49
86532744,number s39: utopia prime,XYZ Monster,Warrior,Utopia,2510,2000,4,0.38,2.66,3.99,20.99,2.99
56832966,number s39: utopia the lightning,XYZ Monster,Warrior,Utopia,2500,2000,5,0.59,0.93,1.99,7.18,0.99
847915,number wall,Trap Card,Continuous,0,0,0,0,1.53,3.24,3.5,8.79,2.99
21858819,number xx: utopic dark infinity,XYZ Monster,Warrior,Utopia,4000,4000,10,0.2,0.18,0.99,1.21,0.39
20994205,numbers eveil,Spell Card,Normal,Number,0,0,0,0.0,0.0,0.0,0.0,0.0
97738431,numbers overlay boost,Trap Card,Normal,0,0,0,0,0.18,0.19,0.99,0.2,0.25
68630939,numbers protection,Trap Card,Counter,Number,0,0,0,0.15,0.11,0.99,0.47,1.49
92065772,numbing grub in the ice barrier,Effect Monster,Insect,Ice Barrier,1300,1800,4,0.24,0.34,1.95,0.7,0.39
83061014,numen erat testudo,Effect Monster,Aqua,0,1800,0,5,0.32,0.24,2.91,2.5,0.25
37115973,numeral hunter,Effect Monster,Warrior,0,1600,1400,4,0.08,0.56,2.99,1.0,0.49
77402960,numeron calling,Spell Card,Normal,Numeron,0,0,0,0.25,0.26,0.99,0.64,0.79
41850466,numeron chaos ritual,Spell Card,Normal,Numeron,0,0,0,0.37,0.24,0.99,0.73,1.49
101111052,numeron creation,Spell Card,Normal,Galaxy,0,0,0,0.0,0.0,0.0,0.0,0.0
41418852,numeron network,Spell Card,Field,Numeron,0,0,0,0.31,0.25,0.99,54.99,0.79
20936251,numeron storm,Spell Card,Normal,Numeron,0,0,0,0.26,0.13,0.99,0.4,0.99
42352091,numeron wall,Effect Monster,Fiend,Numeron,0,0,1,0.2,0.23,0.99,0.73,0.49
2130625,numinous healer,Trap Card,Normal,0,0,0,0,0.14,0.25,1.75,1.48,0.39
36010310,"nunu, the ogdoadic remnant",Effect Monster,Reptile,Abhyss,0,0,4,0.32,0.45,0.99,2.55,0.99
40398073,nurse dragonmaid,Effect Monster,Dragon,Dragonmaid,500,1600,2,1.24,1.64,9.95,11.17,2.99
29389368,nutrient z,Trap Card,Normal,0,0,0,0,0.12,0.32,2.5,0.79,0.39
12953226,nuvia the wicked,Effect Monster,Fiend,Mask,2000,800,4,0.03,0.1,0.99,0.2,0.25
63703130,o - oversoul,Spell Card,Normal,Elemental HERO,0,0,0,0.07,0.16,1.99,1.09,0.25
14920218,oafdragon magician,Pendulum Effect Monster,Spellcaster,Magician,2100,1400,6,0.77,1.27,1.79,1.34,1.99
39122311,oasis of dragon souls,Trap Card,Continuous,0,0,0,0,0.1,0.21,1.3,0.5,0.25
99311109,oath of companionship,Trap Card,Normal,0,0,0,0,0.08,0.15,0.99,0.25,0.49
72537897,obedience schooled,Spell Card,Normal,0,0,0,0,1.19,1.6,1.92,2.24,1.99
10000000,obelisk the tormentor,Effect Monster,Divine-Beast,Egyptian God,4000,4000,10,0.7,0.96,1.95,3.34,0.99
56713552,obese marmot of nefariousness,Normal Monster,Beast,0,750,800,3,49.17,99.95,64.99,99.99,29.99
64043465,obliterate!!!,Trap Card,Continuous,Exodia,0,0,0,0.39,0.56,6.99,1.4,0.79
52077741,obnoxious celtic guard,Effect Monster,Warrior,Celtic Guard,1400,1200,4,0.09,0.81,4.99,1.16,0.99
30607616,"oboro-guruma, the wheeled mayakashi",Synchro Monster,Zombie,Mayakashi,800,2100,3,0.59,0.97,1.59,1.58,1.99
98806751,obsessive uvualoop,Tuner Monster,Fiend,0,1200,1800,4,0.06,0.05,1.5,54.99,0.25
90464188,obsidian dragon,Effect Monster,Rock,0,800,2100,4,0.06,0.18,0.99,0.41,0.25
23931679,ocean dragon lord - kairyu-shin,Effect Monster,Sea Serpent,Kairyu-Shin,2000,1700,5,1.19,1.13,2.24,2.54,1.99
10485110,ocean dragon lord - neo-daedalus,Effect Monster,Sea Serpent,Umi,2900,1600,8,2.09,2.37,3.5,4.8,1.99
45045866,ocean's keeper,Effect Monster,Fish,0,1500,1200,3,0.37,0.2,2.95,0.25,0.25
74637266,octoberser,Normal Monster,Aqua,0,1600,1400,5,0.02,0.16,1.5,0.2,0.25
86088138,ocubeam,Normal Monster,Fairy,0,1550,1650,5,0.14,0.24,1.75,0.98,0.25
16691074,odd-eyes absolute dragon,XYZ Monster,Dragon,Odd-Eyes,2800,2500,7,0.36,0.75,4.95,0.95,0.79
61391302,odd-eyes advance dragon,Effect Monster,Dragon,Odd-Eyes,3000,2500,8,0.37,0.86,2.49,1.98,0.99
16494704,odd-eyes advent,Spell Card,Ritual,Odd-Eyes,0,0,0,0.15,0.26,2.95,1.3,0.49
14105623,odd-eyes arc pendulum dragon,Pendulum Normal Monster,Dragon,Odd-Eyes,2700,2000,7,2.91,7.02,8.0,59.99,7.99
53025096,odd-eyes dragon,Effect Monster,Dragon,Odd-Eyes,2500,2000,7,0.19,0.38,0.99,0.37,0.49
48144509,odd-eyes fusion,Spell Card,Normal,Odd-Eyes,0,0,0,0.21,0.41,1.99,0.96,0.49
23851033,odd-eyes gravity dragon,Ritual Effect Monster,Dragon,Odd-Eyes,2800,2500,7,0.11,0.36,3.99,1.34,0.49
83347294,odd-eyes lancer dragon,Effect Monster,Dragon,Odd-Eyes,3000,2000,8,0.27,0.74,3.0,1.76,0.25
80696379,odd-eyes meteorburst dragon,Synchro Monster,Dragon,Odd-Eyes,2500,2000,7,0.16,0.4,2.75,1.27,0.49
67754901,odd-eyes mirage dragon,Pendulum Effect Monster,Dragon,Odd-Eyes,1200,600,3,0.02,0.19,0.99,0.84,0.39
16178681,odd-eyes pendulum dragon,Pendulum Effect Monster,Dragon,Odd-Eyes,2500,2000,7,0.13,0.2,6.95,1.39,0.25
66425726,odd-eyes pendulumgraph dragon,Pendulum Effect Ritual Monster,Dragon,Odd-Eyes,2700,2500,7,1.6,1.76,3.23,3.75,2.99
21250202,odd-eyes persona dragon,Pendulum Effect Monster,Dragon,Odd-Eyes,1200,2400,5,0.28,0.83,7.99,4.75,0.99
21770839,odd-eyes phantasma dragon,Pendulum Effect Monster,Dragon,Odd-Eyes,3000,2500,8,21.52,16.4,19.99,2.3,19.99
93149655,odd-eyes phantom dragon,Pendulum Effect Monster,Dragon,Odd-Eyes,2500,2000,7,0.15,0.84,3.5,1.12,0.49
86238081,odd-eyes raging dragon,XYZ Pendulum Effect Monster,Dragon,Odd-Eyes,3000,2500,7,0.89,1.54,4.95,7.99,1.99
45627618,odd-eyes rebellion dragon,XYZ Pendulum Effect Monster,Dragon,Odd-Eyes,3000,2500,7,0.3,2.5,0.99,0.57,2.99
98452268,odd-eyes rebellion dragon overlord,XYZ Pendulum Effect Monster,Dragon,Odd-Eyes,3000,2500,7,0.22,0.26,0.99,0.57,0.99
16306932,odd-eyes revolution dragon,Pendulum Effect Monster,Dragon,Odd-Eyes,0,0,12,0.52,1.21,1.95,9.7,1.99
19221310,odd-eyes saber dragon,Effect Monster,Dragon,Odd-Eyes,2800,2000,7,0.27,2.08,7.26,8.0,2.99
45014450,odd-eyes venom dragon,Pendulum Effect Fusion Monster,Dragon,Odd-Eyes,3300,2500,10,1.91,2.39,3.65,9.99,1.99
53262004,odd-eyes vortex dragon,Fusion Monster,Dragon,Odd-Eyes,2500,3000,7,0.4,1.5,18.88,4.42,1.49
58074177,odd-eyes wing dragon,Synchro Pendulum Effect Monster,Dragon,Clear Wing,3000,2500,8,0.22,0.21,0.99,0.49,0.99
85497611,odd-eyes wizard dragon,Effect Monster,Dragon,Odd-Eyes,2500,2500,7,0.06,0.12,0.99,0.45,0.25
88069166,odin's eye,Trap Card,Continuous,Aesir,0,0,0,0.09,0.21,1.95,0.2,0.25
93483212,"odin, father of the aesir",Synchro Monster,Fairy,Aesir,4000,3500,10,0.26,0.34,4.95,1.35,0.49
82340056,offering to the immortals,Trap Card,Normal,Earthbound,0,0,0,0.07,0.13,0.99,1.11,0.39
93217231,offering to the snake deity,Trap Card,Normal,0,0,0,0,0.12,0.07,1.09,1.17,0.39
19230408,offerings to the doomed,Spell Card,Quick-Play,0,0,0,0,0.02,0.28,19.5,0.5,0.39
97565997,"ogdoabyss, the ogdoadic overlord",Effect Monster,Reptile,Abhyss,3100,2200,10,7.22,2.46,4.21,2.55,2.99
23837054,ogdoadic calling,Trap Card,Normal,Abhyss,0,0,0,0.15,0.04,1.26,2.55,0.49
96433300,ogdoadic hollow,Trap Card,Continuous,Abhyss,0,0,0,0.13,0.04,0.99,2.75,0.49
60448701,ogdoadic origin,Spell Card,Field,Abhyss,0,0,0,0.15,0.05,1.09,2.55,0.49
96203584,ogdoadic serpent strike,Spell Card,Continuous,Ogdoadic,0,0,0,0.1,0.05,0.99,0.25,0.25
24050692,ogdoadic water lily,Spell Card,Normal,Abhyss,0,0,0,0.3,0.99,1.34,0.25,1.99
45121025,ogre of the black shadow,Normal Monster,Beast-Warrior,0,1200,1400,4,0.02,0.33,4.0,0.98,0.25
82670878,ogre of the scarlet sorrow,Effect Monster,Fiend,0,0,0,4,0.2,0.25,1.9,1.07,0.25
87313164,oh f!sh!,Trap Card,Counter,0,0,0,0,1.46,2.05,2.49,3.56,1.99
97173708,oh tokenbaum!,Trap Card,Normal,0,0,0,0,0.09,0.12,0.99,0.2,0.49
31768112,oilman,Union Effect Monster,Machine,0,400,400,2,0.03,0.15,0.99,0.2,0.25
79663524,oily cicada,Effect Monster,Insect,0,1000,1000,3,0.2,0.0,2.0,0.0,0.0
79335209,ojama black,Normal Monster,Beast,Ojama,0,1000,2,0.17,0.19,3.0,4.23,0.99
64627453,ojama blue,Effect Monster,Beast,Ojama,0,1000,2,0.25,0.22,0.99,0.25,0.99
90011152,ojama country,Spell Card,Field,Ojama,0,0,0,0.14,0.18,0.99,0.25,0.79
8251996,ojama delta hurricane!!,Spell Card,Normal,Ojama,0,0,0,0.12,0.13,0.99,1.28,0.49
14470845,ojama duo,Trap Card,Normal,Ojama,0,0,0,0.4,0.65,2.95,2.54,1.99
34031284,ojama emperor,Link Monster,Beast,Ojama,0,0,0,0.3,0.27,0.99,0.25,0.25
12482652,ojama green,Normal Monster,Beast,Ojama,0,1000,2,0.24,0.21,0.99,2.01,0.99
90140980,ojama king,Fusion Monster,Beast,Ojama,0,3000,6,0.43,0.22,1.75,3.06,0.99
40391316,ojama knight,Fusion Monster,Beast,Ojama,0,2500,5,0.21,0.21,2.94,3.48,0.99
75884822,ojama pajama,Trap Card,Continuous,Armed Dragon,0,0,0,0.25,2.28,2.82,1.56,1.99
42517468,ojama pink,Effect Monster,Beast,Ojama,0,1000,2,0.13,0.09,1.65,0.25,0.39
37132349,ojama red,Effect Monster,Beast,Ojama,0,1000,2,0.2,0.24,23.99,1.99,0.99
14470846,ojama token,Token,Beast,Ojama,0,1000,2,26.35,18.98,23.99,50.88,0.0
29843091,ojama trio,Trap Card,Normal,Ojama,0,0,0,0.22,0.61,1.45,0.94,0.79
42941100,ojama yellow,Normal Monster,Beast,Ojama,0,1000,2,0.25,0.23,0.99,0.25,0.79
24643836,ojamagic,Spell Card,Normal,Ojama,0,0,0,0.11,0.16,0.99,0.79,0.25
100000101,ojamandala,Spell Card,Normal,Ojama,0,0,0,0.0,0.0,0.0,1.56,0.0
2390019,ojamassimilation,Spell Card,Normal,Ojama,0,0,0,0.3,1.54,2.45,3.58,2.99
38395123,ojamatch,Spell Card,Quick-Play,Armed Dragon,0,0,0,0.15,0.17,1.75,0.25,0.79
98259197,ojamuscle,Spell Card,Normal,Ojama,0,0,0,0.22,0.15,0.99,0.83,0.25
12948099,old entity cthugua,Synchro Monster,Pyro,0,2200,200,4,0.0,1.01,5.5,1.0,0.99
70913714,old entity hastorr,Synchro Monster,Reptile,0,2300,1000,4,0.39,0.55,2.29,1.17,2.99
54239282,old mind,Spell Card,Normal,0,0,0,0,0.04,0.12,0.99,0.25,0.25
45141844,old vindictive magician,Flip Effect Monster,Spellcaster,0,450,600,2,0.04,0.31,1.95,1.49,0.39
4857085,omega goggles,Spell Card,Equip,0,0,0,0,0.09,0.03,0.99,0.2,0.25
53923690,omega judgment,Trap Card,Normal,0,0,0,0,0.09,0.05,0.99,0.25,0.25
47457347,omega summon,Trap Card,Normal,Invoked,0,0,0,0.1,0.18,0.99,0.25,0.25
15947754,omerta - calupoh,Effect Monster,Beast-Warrior,0,1400,1400,4,0.0,0.0,2.0,0.0,0.0
